AlarmId,HistoryAction,AlarmKey,Node,SubMethod,AlarmGroup,SubAlarmGroup,AlarmType,Reported,Severity
3890048305,UPDATE,"W72NKYXO4 bgpPeerEntry.10.43.186.3 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 ",W72NKYXO4,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444054,4
3889880383,UPDATE,"Syslogd Generic Aggregator Failure",GV-68223943_267032.SKHT.RDK.NS,"Syslog - Generic",Unknown,None,3600,1428444218,1
3890048291,UPDATE,"QA36CZJR01 bgpPeerEntry.10.43.149.121 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 ",QA36CZJR01,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444054,4
3890048429,UPDATE,"W72NKYXO7 bgpPeerEntry.10.11.254.163 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 hold time expired",W72NKYXO7,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444054,4
3890025091,UPDATE,"W76TJUMM1BGP_SESSION-5-ADJCHANGE neighbor 10.131.12.22 IPv4 Unicast vpn vrf JCD.CQZEYA.NS topology base removed from session  BGP Notification received",W76TJUMM1,"Cisco Syslog",BGP_SESSION-5-ADJCHANGE,None,86400,1428444216,2
3916367503,UPDATE,10.43.186.12LINK-3-UPDOWNInterface,10.43.186.12,"Cisco Syslog",LINK-3-UPDOWN,None,1,1428444219,0
3890048577,UPDATE,"W72CZDUW6 bgpPeerEntry.10.43.186.6 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 ",W72CZDUW6,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444054,4
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444217,3
3889880383,UPDATE,"Syslogd Generic Aggregator Failure",GV-68223943_267032.SKHT.RDK.NS,"Syslog - Generic",Unknown,None,3600,1428444221,1
3890048209,UPDATE,"W72NKYXO4 bgpPeerEntry.10.43.186.2 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 ",W72NKYXO4,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444054,4
3889880383,UPDATE,"Syslogd Generic Aggregator Failure",GV-68223943_267032.SKHT.RDK.NS,"Syslog - Generic",Unknown,None,3600,1428444219,1
3890048295,UPDATE,"QA36CZJR01 bgpPeerEntry.10.43.149.121 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 ",QA36CZJR01,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444054,4
3917781261,UPDATE,"W72NKYXO7 bgpPeerEntry.10.11.254.163 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 hold time expired",W72NKYXO7,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444054,0
3800611581,UPDATE,"IETF-BGP4-MIB-W72NKYXO4-IETF BGP Peer Status-None-BGP Peer Connection Idle  ( BGP Peer: W72NKYXO4 )",W72NKYXO4,IETF-BGP4-MIB,"IETF BGP Peer Status",None,2,1428444055,4
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444219,3
3815428337,UPDATE,"IETF-BGP4-MIB-W72NKYXO7-IETF BGP Peer Status-None-BGP Peer Connection Idle  ( BGP Peer: W72NKYXO7 )",W72NKYXO7,IETF-BGP4-MIB,"IETF BGP Peer Status",None,2,1428444055,4
3890048267,UPDATE,"W72NKYXO4 bgpPeerEntry.10.43.186.4 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 ",W72NKYXO4,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444055,4
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444222,3
3800611643,UPDATE,"IETF-BGP4-MIB-QA36CZJR01-IETF BGP Peer Status-None-BGP Peer Connection Idle  ( BGP Peer: QA36CZJR01 )",QA36CZJR01,IETF-BGP4-MIB,"IETF BGP Peer Status",None,2,1428444055,4
3890049331,UPDATE,"W72NKYXO7 bgpPeerEntry.10.11.254.167 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 hold time expired",W72NKYXO7,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444055,4
3890025077,UPDATE,"W76TJUMM1BGP-3-NOTIFICATION received from neighbor 10.131.12.22 active 2/5 (authentication failure) 0 bytes ",W76TJUMM1,"Cisco Syslog",BGP-3-NOTIFICATION,None,3600,1428444222,3
3889880383,UPDATE,"Syslogd Generic Aggregator Failure",GV-68223943_267032.SKHT.RDK.NS,"Syslog - Generic",Unknown,None,3600,1428444222,1
3890048461,UPDATE,"QA36CZJR01 bgpPeerEntry.10.43.149.120 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 ",QA36CZJR01,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444055,4
3917781521,UPDATE,"W72NKYXO7 bgpPeerEntry.10.11.254.167 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 hold time expired",W72NKYXO7,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444055,0
3890048467,UPDATE,"QA36CZJR01 bgpPeerEntry.10.43.149.120 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 ",QA36CZJR01,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444055,4
3815428337,UPDATE,"IETF-BGP4-MIB-W72NKYXO7-IETF BGP Peer Status-None-BGP Peer Connection Idle  ( BGP Peer: W72NKYXO7 )",W72NKYXO7,IETF-BGP4-MIB,"IETF BGP Peer Status",None,2,1428444056,4
3800611581,UPDATE,"IETF-BGP4-MIB-W72NKYXO4-IETF BGP Peer Status-None-BGP Peer Connection Idle  ( BGP Peer: W72NKYXO4 )",W72NKYXO4,IETF-BGP4-MIB,"IETF BGP Peer Status",None,2,1428444056,4
3890049367,UPDATE,"W72NKYXO7 bgpPeerEntry.10.11.254.164 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 hold time expired",W72NKYXO7,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444056,4
3429563843,UPDATE,"GV-30013643_259940FAN-3-FAN_FAILED Fan 1 had a rotation error reported.",GV-30013643_259940,"Cisco Syslog",FAN-3-FAN_FAILED,None,3600,1428444223,3
3815428261,UPDATE,"IETF-BGP4-MIB-W72CZDUW6-IETF BGP Peer Status-None-BGP Peer Connection Idle  ( BGP Peer: W72CZDUW6 )",W72CZDUW6,IETF-BGP4-MIB,"IETF BGP Peer Status",None,2,1428444056,4
3890048209,UPDATE,"W72NKYXO4 bgpPeerEntry.10.43.186.2 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 ",W72NKYXO4,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444056,4
3917781651,UPDATE,"W72NKYXO7 bgpPeerEntry.10.11.254.164 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 hold time expired",W72NKYXO7,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444057,0
3890025091,UPDATE,"W76TJUMM1BGP_SESSION-5-ADJCHANGE neighbor 10.131.12.22 IPv4 Unicast vpn vrf JCD.CQZEYA.NS topology base removed from session  BGP Notification received",W76TJUMM1,"Cisco Syslog",BGP_SESSION-5-ADJCHANGE,None,86400,1428444223,2
3890048559,UPDATE,"W72CZDUW6 bgpPeerEntry.10.43.184.1 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 ",W72CZDUW6,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444057,4
3815429007,UPDATE,"IETF-BGP4-MIB-W72RDDAE3-IETF BGP Peer Status-None-BGP Peer Connection Idle  ( BGP Peer: W72RDDAE3 )",W72RDDAE3,IETF-BGP4-MIB,"IETF BGP Peer Status",None,2,1428444057,4
3800611581,UPDATE,"IETF-BGP4-MIB-W72NKYXO4-IETF BGP Peer Status-None-BGP Peer Connection Idle  ( BGP Peer: W72NKYXO4 )",W72NKYXO4,IETF-BGP4-MIB,"IETF BGP Peer Status",None,2,1428444057,4
3890048563,UPDATE,"W72CZDUW6 bgpPeerEntry.10.43.184.1 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 ",W72CZDUW6,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444057,4
3917682627,UPDATE,SKAFVJN-BW_UBDAXMRZW_ETLINK-3-UPDOWNInterface,SKAFVJN-BW_UBDAXMRZW_ET,"Cisco Syslog",LINK-3-UPDOWN,None,1,1428444226,0
3429563841,UPDATE,"GV-30013643_259940FAN-3-FAN_FAILED Fan 2 had a rotation error reported.",GV-30013643_259940,"Cisco Syslog",FAN-3-FAN_FAILED,None,3600,1428444223,3
3890048517,UPDATE,"W72RDDAE3 bgpPeerEntry.10.89.62.113 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 ",W72RDDAE3,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444057,4
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444226,3
3890050405,UPDATE,"W72NKYXO4 bgpPeerEntry.10.43.186.12 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 ",W72NKYXO4,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444057,4
3815428337,UPDATE,"IETF-BGP4-MIB-W72NKYXO7-IETF BGP Peer Status-None-BGP Peer Connection Idle  ( BGP Peer: W72NKYXO7 )",W72NKYXO7,IETF-BGP4-MIB,"IETF BGP Peer Status",None,2,1428444057,4
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444224,3
3890025077,UPDATE,"W76TJUMM1BGP-3-NOTIFICATION received from neighbor 10.131.12.22 active 2/5 (authentication failure) 0 bytes ",W76TJUMM1,"Cisco Syslog",BGP-3-NOTIFICATION,None,3600,1428444229,3
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444229,3
3890048527,UPDATE,"W72RDDAE3 bgpPeerEntry.10.89.62.113 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 ",W72RDDAE3,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444057,4
3890053475,UPDATE,"W72NKYXO4 bgpPeerEntry.10.43.186.12 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 ",W72NKYXO4,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444057,4
3890048537,UPDATE,"W72NKYXO7 bgpPeerEntry.10.11.254.160 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 hold time expired",W72NKYXO7,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444057,4
3890053945,UPDATE,"W72NKYXO4 bgpPeerEntry.10.43.189.2 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 ",W72NKYXO4,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444057,4
3917781293,UPDATE,"W72NKYXO7 bgpPeerEntry.10.11.254.160 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 hold time expired",W72NKYXO7,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444058,0
3890056271,UPDATE,"W72NKYXO4 bgpPeerEntry.10.43.189.2 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 ",W72NKYXO4,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444058,4
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444231,3
3815428263,UPDATE,"IETF-BGP4-MIB-W72NQKOH3-IETF BGP Peer Status-None-BGP Peer Connection Idle  ( BGP Peer: W72NQKOH3 )",W72NQKOH3,IETF-BGP4-MIB,"IETF BGP Peer Status",None,2,1428444058,4
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444233,3
3890048453,UPDATE,"W72NQKOH3 bgpPeerEntry.10.11.254.162 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 hold time expired",W72NQKOH3,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444058,4
3680569267,UPDATE,"10.43.187.2FAN-3-FAN_FAILED Fan 1 had a rotation error reported.",10.43.187.2,"Cisco Syslog",FAN-3-FAN_FAILED,None,3600,1428444233,3
3815428337,UPDATE,"IETF-BGP4-MIB-W72NKYXO7-IETF BGP Peer Status-None-BGP Peer Connection Idle  ( BGP Peer: W72NKYXO7 )",W72NKYXO7,IETF-BGP4-MIB,"IETF BGP Peer Status",None,2,1428444058,4
3917781539,UPDATE,"W72NQKOH3 bgpPeerEntry.10.11.254.162 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 hold time expired",W72NQKOH3,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444058,0
3890048393,UPDATE,"W72NKYXO7 bgpPeerEntry.10.11.254.158 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 hold time expired",W72NKYXO7,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444058,4
3889870839,UPDATE,10.43.186.65LINK-3-UPDOWNInterface,10.43.186.65,"Cisco Syslog",LINK-3-UPDOWN,None,2,1428444236,3
3916443861,UPDATE,BPA_CSFI-CSFI1.ERKR.LEUU.BPA.NS,CSFI1.ERKR.LEUU.BPA.NS,BPA_CSFI,SIL,BPA_CSFI,1,1428444058,0
3916798063,UPDATE,nagios-sysadmin-ORFLT.BPA.NS---,ORFLT.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444236,3
3800611581,UPDATE,"IETF-BGP4-MIB-W72NKYXO4-IETF BGP Peer Status-None-BGP Peer Connection Idle  ( BGP Peer: W72NKYXO4 )",W72NKYXO4,IETF-BGP4-MIB,"IETF BGP Peer Status",None,2,1428444058,4
3917097103,UPDATE,nagios-sysadmin-WUOPJPE-OQMO.BPA.NS---,WUOPJPE-OQMO.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444236,3
3917781235,UPDATE,"W72NKYXO7 bgpPeerEntry.10.11.254.158 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 hold time expired",W72NKYXO7,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444059,0
3890053139,UPDATE,"W72NKYXO4 bgpPeerEntry.172.26.2.17 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 ",W72NKYXO4,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444059,4
3890025091,UPDATE,"W76TJUMM1BGP_SESSION-5-ADJCHANGE neighbor 10.131.12.22 IPv4 Unicast vpn vrf JCD.CQZEYA.NS topology base removed from session  BGP Notification received",W76TJUMM1,"Cisco Syslog",BGP_SESSION-5-ADJCHANGE,None,86400,1428444230,2
3916679855,UPDATE,nagios-sysadmin-KJ01.YNEW.LEUU.BPA.NS---,KJ01.YNEW.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444236,3
3890049571,UPDATE,"W72NKYXO4 bgpPeerEntry.172.26.2.17 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 ",W72NKYXO4,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444059,4
3800611643,UPDATE,"IETF-BGP4-MIB-QA36CZJR01-IETF BGP Peer Status-None-BGP Peer Connection Idle  ( BGP Peer: QA36CZJR01 )",QA36CZJR01,IETF-BGP4-MIB,"IETF BGP Peer Status",None,2,1428444059,4
3917097107,UPDATE,nagios-sysadmin-IHO-LOT.LE3.OXB.BPA.NS---,IHO-LOT.LE3.OXB.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444236,3
3800611581,UPDATE,"IETF-BGP4-MIB-W72NKYXO4-IETF BGP Peer Status-None-BGP Peer Connection Idle  ( BGP Peer: W72NKYXO4 )",W72NKYXO4,IETF-BGP4-MIB,"IETF BGP Peer Status",None,2,1428444059,4
3916798075,UPDATE,nagios-sysadmin-S00011.YYQ.MGWE2AYK.NS---,S00011.YYQ.MGWE2AYK.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444236,3
3916443935,UPDATE,BPA_CSFI-CSFI1.SXEM.LEUU.BPA.NS,CSFI1.SXEM.LEUU.BPA.NS,BPA_CSFI,SIL,BPA_CSFI,1,1428444059,0
3890048243,UPDATE,"QA36CZJR01 bgpPeerEntry.10.43.149.196 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 ",QA36CZJR01,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444059,4
3916351379,UPDATE,nagios-sysadmin-DYZ2.GZCE.OXB.BPA.NS---,DYZ2.GZCE.OXB.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444236,3
3916443943,UPDATE,BPA_CSFI-CSFI1.UFBG.LEUU.BPA.NS,CSFI1.UFBG.LEUU.BPA.NS,BPA_CSFI,SIL,BPA_CSFI,1,1428444059,0
3889880421,UPDATE,"Unknown Trap From 10.74.39.235 [1.3.6.1.4.1.9.10.106.2] Generic: 6 Specific: 1",KYF01.KOCE.BPA.NS,"No rules exist for this Unknown ",Unknown,None,3600,1428444059,1
3889880073,UPDATE,"Unknown Trap From 10.74.39.47 [1.3.6.1.4.1.9.10.106.2] Generic: 6 Specific: 1",AEA1.LE3.BPA.NS,"No rules exist for this Unknown ",Unknown,None,3600,1428444059,1
3916899151,UPDATE,nagios-sysadmin-LRVEZIO---,LRVEZIO,"Syslog - Generic",nagios,sysadmin,3600,1428444236,3
3916443955,UPDATE,BPA_CSFI-CSFI1.QWRR.LEUU.BPA.NS,CSFI1.QWRR.LEUU.BPA.NS,BPA_CSFI,SIL,BPA_CSFI,1,1428444060,0
3890048257,UPDATE,"QA36CZJR01 bgpPeerEntry.10.43.149.196 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 ",QA36CZJR01,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444060,4
3890048555,UPDATE,"W72NKYXO4 bgpPeerEntry.10.43.186.10 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 ",W72NKYXO4,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444060,4
3916798067,UPDATE,nagios-sysadmin-FKVGN.SES.CDFTWX.AYK---,FKVGN.SES.CDFTWX.AYK,"Syslog - Generic",nagios,sysadmin,3600,1428444236,3
3889880433,UPDATE,"Unknown Trap From 10.74.39.235 [1.3.6.1.4.1.9.10.106.2] Generic: 6 Specific: 2",KYF01.KOCE.BPA.NS,"No rules exist for this Unknown ",Unknown,None,3600,1428444060,1
3889880081,UPDATE,"Unknown Trap From 10.74.39.47 [1.3.6.1.4.1.9.10.106.2] Generic: 6 Specific: 2",AEA1.LE3.BPA.NS,"No rules exist for this Unknown ",Unknown,None,3600,1428444060,1
3890052327,UPDATE,"W72NKYXO4 bgpPeerEntry.10.43.186.10 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 ",W72NKYXO4,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444060,4
3815428261,UPDATE,"IETF-BGP4-MIB-W72CZDUW6-IETF BGP Peer Status-None-BGP Peer Connection Idle  ( BGP Peer: W72CZDUW6 )",W72CZDUW6,IETF-BGP4-MIB,"IETF BGP Peer Status",None,2,1428444060,4
3800611581,UPDATE,"IETF-BGP4-MIB-W72NKYXO4-IETF BGP Peer Status-None-BGP Peer Connection Idle  ( BGP Peer: W72NKYXO4 )",W72NKYXO4,IETF-BGP4-MIB,"IETF BGP Peer Status",None,2,1428444060,4
3890048275,UPDATE,"W72CZDUW6 bgpPeerEntry.10.43.186.1 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 ",W72CZDUW6,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444060,4
3890048173,UPDATE,"W72CZDUW6 bgpPeerEntry.10.43.186.1 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 ",W72CZDUW6,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444061,4
3800611581,UPDATE,"IETF-BGP4-MIB-W72NKYXO4-IETF BGP Peer Status-None-BGP Peer Connection Idle  ( BGP Peer: W72NKYXO4 )",W72NKYXO4,IETF-BGP4-MIB,"IETF BGP Peer Status",None,2,1428444061,4
3815428261,UPDATE,"IETF-BGP4-MIB-W72CZDUW6-IETF BGP Peer Status-None-BGP Peer Connection Idle  ( BGP Peer: W72CZDUW6 )",W72CZDUW6,IETF-BGP4-MIB,"IETF BGP Peer Status",None,2,1428444061,4
3890048483,UPDATE,"W72NKYXO4 bgpPeerEntry.10.43.186.3 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 ",W72NKYXO4,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444061,4
3800611643,UPDATE,"IETF-BGP4-MIB-QA36CZJR01-IETF BGP Peer Status-None-BGP Peer Connection Idle  ( BGP Peer: QA36CZJR01 )",QA36CZJR01,IETF-BGP4-MIB,"IETF BGP Peer Status",None,2,1428444061,4
3890048479,UPDATE,"W72CZDUW6 bgpPeerEntry.10.43.186.19 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 ",W72CZDUW6,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444061,4
3890048305,UPDATE,"W72NKYXO4 bgpPeerEntry.10.43.186.3 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 ",W72NKYXO4,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444061,4
3890048353,UPDATE,"QA36CZJR01 bgpPeerEntry.10.43.149.5 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 ",QA36CZJR01,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444061,4
3890048485,UPDATE,"W72CZDUW6 bgpPeerEntry.10.43.186.19 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 ",W72CZDUW6,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444061,4
3890048357,UPDATE,"QA36CZJR01 bgpPeerEntry.10.43.149.5 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 ",QA36CZJR01,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444062,4
3815428261,UPDATE,"IETF-BGP4-MIB-W72CZDUW6-IETF BGP Peer Status-None-BGP Peer Connection Idle  ( BGP Peer: W72CZDUW6 )",W72CZDUW6,IETF-BGP4-MIB,"IETF BGP Peer Status",None,2,1428444062,4
3916798077,UPDATE,nagios-sysadmin-KJ01.JAJS.LEUU.BPA.NS---,KJ01.JAJS.LEUU.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444236,3
3800611581,UPDATE,"IETF-BGP4-MIB-W72NKYXO4-IETF BGP Peer Status-None-BGP Peer Connection Idle  ( BGP Peer: W72NKYXO4 )",W72NKYXO4,IETF-BGP4-MIB,"IETF BGP Peer Status",None,2,1428444062,4
3890048365,UPDATE,"W72CZDUW6 bgpPeerEntry.10.43.186.5 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 ",W72CZDUW6,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444062,4
3916351387,UPDATE,"nagios-sysadmin-HOI-01.OXB.BPA.NS--puppet agent",HOI-01.OXB.BPA.NS,"Syslog - Generic",nagios,sysadmin,3600,1428444236,3
3890048267,UPDATE,"W72NKYXO4 bgpPeerEntry.10.43.186.4 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 ",W72NKYXO4,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444062,4
3890048367,UPDATE,"W72CZDUW6 bgpPeerEntry.10.43.186.5 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 ",W72CZDUW6,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444062,4
3890051015,UPDATE,"W72NKYXO4 bgpPeerEntry.10.43.186.11 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 ",W72NKYXO4,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444062,4
3916444061,UPDATE,BPA_CSFI-CSFI1.YNEW.LEUU.BPA.NS,CSFI1.YNEW.LEUU.BPA.NS,BPA_CSFI,SIL,BPA_CSFI,1,1428444062,0
3916951413,UPDATE,"JMJDKKBEYVC-RJMI_UVRSJCQDLFOHYZP=Generic Link Status=linkUpDownFastEthernet3",JMJDKKBEYVC-RJMI_UVRSJCQDLFOHYZP,Generic-IETF-SNMPv2-MIB,"Generic Link Status",BBMS/CN,2,1428444062,2
3890048741,UPDATE,"W72CZDUW6 bgpPeerEntry.10.43.186.28 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 hold time expired",W72CZDUW6,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444063,4
3815428263,UPDATE,"IETF-BGP4-MIB-W72NQKOH3-IETF BGP Peer Status-None-BGP Peer Connection Idle  ( BGP Peer: W72NQKOH3 )",W72NQKOH3,IETF-BGP4-MIB,"IETF BGP Peer Status",None,2,1428444063,4
3917781207,UPDATE,"W72CZDUW6 bgpPeerEntry.10.43.186.28 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 hold time expired",W72CZDUW6,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444063,0
3890049305,UPDATE,"W72NQKOH3 bgpPeerEntry.10.11.254.160 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 2 1 hold time expired",W72NQKOH3,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444063,4
3917781675,UPDATE,"W72NQKOH3 bgpPeerEntry.10.11.254.160 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 hold time expired",W72NQKOH3,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444063,0
3800611581,UPDATE,"IETF-BGP4-MIB-W72NKYXO4-IETF BGP Peer Status-None-BGP Peer Connection Idle  ( BGP Peer: W72NKYXO4 )",W72NKYXO4,IETF-BGP4-MIB,"IETF BGP Peer Status",None,2,1428444063,4
3916444083,UPDATE,BPA_CSFI-CSFI2.VJZW.LEUU.BPA.NS,CSFI2.VJZW.LEUU.BPA.NS,BPA_CSFI,SIL,BPA_CSFI,1,1428444063,0
3890048345,UPDATE,"W72NKYXO4 bgpPeerEntry.10.43.186.5 CISCO BGP Peer Status 2 CISCO-BGP ver.4 Trapd 1 1 ",W72NKYXO4,"CISCO-BGP ver.4","CISCO BGP Peer Status",None,2,1428444064,4
3815428263,UPDATE,"IETF-BGP4-MIB-W72NQKOH3-IETF BGP Peer Status-None-BGP Peer Connection Idle  ( BGP Peer: W72NQKOH3 )",W72NQKOH3,IETF-BGP4-MIB,"IETF BGP Peer Status",None,2,1428444064,4
